TransactionAmount,PreviousTransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,TransactionDate,Target
1.338989578599332,44,1,12,0,-1.271115744105876,3,-0.27935071528744304,-0.2055249897597381,-1.2699419141576815,86,1
1.5296054417195315,1408,1,13,2,-0.9343207439704815,3,1.5928787858346252,-0.2055249897597381,-1.2720641867960647,172,2
-0.8314459435594096,2282,1,25,0,0.749654256706492,1,0.5781589798829697,-0.2055249897597381,0.5178995631200248,56,0
-0.8333609934938788,761,1,21,1,-0.9904532439930472,3,0.37807338434320675,-0.2055249897597381,-1.1928780117022508,310,1
-0.6506789086736229,687,1,2,2,1.254846756909584,2,0.3494897278375263,-0.2055249897597381,0.615893641680234,345,1
1.071634928819332,1963,1,11,0,-1.3833807441510075,3,2.3217620267294756,4.821777455833855,-1.0772180022561548,288,0
-0.2671217646556541,2107,1,5,0,0.18832925648083418,0,-1.0796930974464949,-0.2055249897597381,0.7432120363695874,66,0
-0.6983841704340605,1496,1,30,2,0.35672675654853153,1,-0.3222262000459637,-0.2055249897597381,-0.5969838880403872,101,2
-0.0746250489212437,1742,0,26,1,0.9741842567967551,2,-0.17930791751756153,-0.2055249897597381,-0.8571534704158945,76,0
0.27032332052501623,194,1,25,1,1.3109792569321501,2,2.0788009464311923,-0.2055249897597381,0.6753378053991017,141,1
-0.9874883158983888,1525,1,11,2,1.1987142568870182,4,-0.9081911584124124,-0.2055249897597381,-0.15416541477700674,269,2
1.3664500267668098,857,1,1,2,1.3109792569321501,2,-0.407977169563005,-0.2055249897597381,-0.7959129453344292,294,2
-0.9585231856395426,1704,2,29,0,-1.495645744196139,3,-0.4508526543215256,-0.2055249897597381,-0.8104121477611087,196,0
0.015108719436740472,1960,1,18,2,1.9845692572029392,2,0.263738758320485,6.497544937698386,-0.3184426613865439,75,0
0.4958546476290198,1938,1,36,1,-1.2149832440833104,3,0.23515510181480465,-0.2055249897597381,-0.8538455992781973,202,0
1.1153733014297975,1448,1,38,0,-0.9904532439930472,3,1.8501316943857489,-0.2055249897597381,-1.130690547559645,232,2
0.5049853321380068,2165,1,14,0,-0.541393243812521,0,1.650046098845986,3.146009973969325,1.8058957925634351,105,0
-0.801352301732037,2214,1,13,0,-1.046585744015613,3,-1.1940277234692167,-0.2055249897597381,-0.9164744550698983,52,0
0.1679365436714322,2068,1,18,0,-0.036200743609428924,0,-0.4508526543215256,-0.2055249897597381,0.5365073006060164,242,0
-0.772147790231382,276,0,43,2,0.8057867567290578,1,-0.9510666431709331,-0.2055249897597381,1.0649377901802735,0,1
-0.9925495192966288,318,1,9,2,1.030316756819321,2,-1.1940277234692167,-0.2055249897597381,0.35113050667751305,304,1
-0.31215963543593805,2243,1,41,0,1.1425817568644525,2,2.278886541970955,-0.2055249897597381,-0.29078639509409715,21,0
0.42872530796182357,1353,1,8,0,0.8619192567516235,1,-1.0368176126879742,-0.2055249897597381,-1.2073412869016784,274,2
-0.8956343136843852,596,0,7,2,0.5251242566162289,2,0.7496609189170523,-0.2055249897597381,-0.08259581186060631,273,1
-0.7152092520011825,301,0,33,1,-0.9343207439704815,3,-0.207891574023242,-0.2055249897597381,-1.249994604341296,144,1
3.8764649390912456,1644,1,28,0,-1.495645744196139,3,0.6924936059056914,-0.2055249897597381,-1.041729600422783,296,2
-0.9413903281900953,891,1,27,2,0.5251242566162289,2,-0.5937709368499278,-0.2055249897597381,0.3885256177857561,83,2
0.12703654864241185,1318,1,13,2,-1.327248244128442,3,2.007341805166991,-0.2055249897597381,-0.8868447575091123,141,2
0.07362033439882526,1315,0,29,2,0.5251242566162289,2,-0.8653156736538918,-0.2055249897597381,0.09918569311218421,12,2
-0.5247301781620164,2334,1,28,0,-1.495645744196139,3,-0.4508526543215256,-0.2055249897597381,-1.233154999682204,255,0
0.17426304791923203,799,0,14,1,1.3671117569547158,2,0.42094886910172735,-0.2055249897597381,-0.6856779472033776,35,1
0.23414255569165204,87,1,28,0,0.9741842567967551,0,0.8782873731926142,-0.2055249897597381,1.4744234952453992,312,1
-0.679267868409627,785,1,30,2,0.5812567566387946,2,-1.5370316015373817,-0.2055249897597381,0.07631031427476453,192,1
0.8262349586452107,931,1,25,0,0.5812567566387946,2,0.1065286475392427,-0.2055249897597381,-0.3074514960779655,325,2
-0.3719023539273246,1046,1,28,1,0.749654256706492,1,-0.39368534131016475,-0.2055249897597381,0.5640147255284195,69,2
3.8265026541937552,103,1,26,0,0.07606425643570264,1,-0.879607501906732,-0.2055249897597381,-0.35331260166507855,311,1
1.4102909913380504,470,1,12,0,-1.046585744015613,3,1.5357114728232641,-0.2055249897597381,-1.1937787586140673,356,1
0.037405372245202934,404,1,25,2,0.4689917565936631,0,0.7210772624113719,-0.2055249897597381,1.2509997676570819,233,1
-0.4481965754237662,593,1,23,0,0.6935217566839261,2,0.27803058657332524,-0.2055249897597381,0.006077717458240006,355,1
0.709416912642591,515,1,18,0,-0.8220557439253499,0,0.12082047579208292,6.497544937698386,0.053678727336554724,236,1
-0.7905117512101311,2294,1,33,1,-1.2149832440833104,3,-0.5794791085970875,-0.2055249897597381,-0.8933527181027512,145,0
-0.2541267829574704,252,1,9,1,1.8161717571352418,2,0.8354118884340936,-0.2055249897597381,0.7223691121024209,195,1
1.2386546409612509,1755,1,11,2,0.8619192567516235,1,-0.07926511974768007,-0.2055249897597381,-0.3053343559006185,3,0
1.15285356443298,1458,1,6,0,-0.9904532439930472,3,-1.0654012691936545,-0.2055249897597381,-1.1622474842394463,97,2
-0.038444284087879727,1990,0,4,1,-0.8220557439253499,1,-0.8510238454010516,-0.2055249897597381,0.8726321738531803,174,0
0.08623914557416677,2225,0,30,1,1.7600392571126762,2,0.6924936059056914,-0.2055249897597381,-0.6969667952520435,300,0
1.2199487067799177,1425,1,8,1,-1.4395132441735734,3,-0.07926511974768007,-0.2055249897597381,0.42571286422204135,234,2
-0.47798244136881357,1133,1,30,1,0.18832925648083418,0,0.29232241482616544,-0.2055249897597381,0.10583479638431273,223,2
-0.6047519075666211,1269,2,40,1,-0.26073074369969207,0,-0.9653584714237733,-0.2055249897597381,0.9987547051211473,116,2
-0.14695238126771343,123,1,10,1,0.6935217566839261,1,-0.8938993301595722,-0.2055249897597381,0.2251516843185536,44,1
1.7037723937954514,1821,1,33,2,1.1425817568644525,2,-0.007805978483478996,-0.2055249897597381,0.09009353838692302,123,0
-0.5078025046341192,664,1,29,0,-0.3168632437222578,1,0.32090607133184584,-0.2055249897597381,0.14371235882993916,78,1
-1.006502025962047,1779,0,35,3,-0.09233324363199472,0,0.5495753233772893,-0.2055249897597381,2.3256986151361887,145,0
-0.7850059826485322,513,0,14,2,-0.26073074369969207,0,0.9926219992153359,-0.2055249897597381,1.226040609639049,87,1
0.66916666669848,1092,2,3,1,-0.3168632437222578,1,-0.12214060450620069,-0.2055249897597381,-0.7402719352432321,218,2
-0.8897181772796859,769,1,12,0,0.6935217566839261,2,-1.1082767539521754,-0.2055249897597381,0.6728742241018252,178,1
-0.5838915422090105,1718,0,26,1,-1.4395132441735734,3,-0.73668921937833,6.497544937698386,-1.202624555209601,229,0
-0.686859673506987,530,1,43,0,0.8057867567290578,4,-0.9510666431709331,-0.2055249897597381,0.2379982342916435,282,1
0.5149709496534531,778,1,1,0,-1.1027182440381789,3,0.5924508081358099,-0.2055249897597381,-1.0766149380844254,201,1
2.799864902716986,1740,1,36,0,0.35672675654853153,1,-0.9224829866652526,-0.2055249897597381,-1.1984236358516411,311,0
-0.9886168274669155,1015,1,19,2,0.18832925648083418,0,2.193135572453914,-0.2055249897597381,1.452702920141078,160,2
0.8278080353770959,350,1,37,2,0.07606425643570264,1,0.8211200601812534,-0.2055249897597381,-0.786872115219528,162,1
0.22497767386240672,126,1,18,0,1.030316756819321,2,0.32090607133184584,-0.2055249897597381,-1.0466618954783722,273,1
-0.7962569010135385,299,0,11,1,0.35672675654853153,2,-0.6795219063669691,-0.2055249897597381,0.4457807868727729,235,1
0.2066821075241745,665,1,4,0,-1.495645744196139,3,0.5352834951244491,-0.2055249897597381,-1.1541997853350097,95,1
-0.44641831477033056,128,1,35,1,-0.8220557439253499,0,-0.5080199673328865,-0.2055249897597381,1.5919157932813446,29,1
-0.601297978220525,1173,1,6,1,0.8619192567516235,0,0.192279617056284,-0.2055249897597381,2.4105356298306306,156,2
-0.5477449746959049,2348,1,21,2,0.5251242566162289,1,-0.7081055628726495,-0.2055249897597381,-0.003550779445282228,298,0
0.8100596261629979,2307,1,28,2,0.5812567566387946,0,-1.0654012691936545,-0.2055249897597381,2.2264676134663057,12,0
0.5682845719362647,501,1,23,2,0.3005942565259657,1,1.1355402817437381,-0.2055249897597381,-0.6965048737588042,171,1
0.07659550126130417,202,1,25,2,0.8619192567516235,2,-0.3365180282988039,-0.2055249897597381,-0.5239053415794048,77,1
-0.2831945051770918,874,1,0,2,-0.9343207439704815,3,-0.9653584714237733,-0.2055249897597381,0.6974741098473382,148,2
1.2388940222030593,1902,1,26,1,-1.3833807441510075,3,-0.5080199673328865,-0.2055249897597381,-1.2069178588662088,132,0
0.1643800223645608,1158,1,33,1,-0.26073074369969207,1,0.22086327356196442,-0.2055249897597381,0.25644173302448336,350,2
-0.5273291745016532,1913,1,30,0,1.4793767569998473,2,-0.5651872803442474,-0.2055249897597381,0.24382101133697714,119,0
-0.8726879117910135,617,1,39,1,0.4689917565936631,1,-1.294070521239098,-0.2055249897597381,0.570710020949872,249,1
2.6178325669816394,115,0,29,2,-1.327248244128442,3,0.12082047579208292,-0.2055249897597381,-0.9948753636252053,76,1
0.8345791047882547,1473,1,23,0,-1.271115744105876,3,0.07794499103356227,-0.2055249897597381,-0.9401197030627169,305,2
-0.8794589812021725,285,1,8,1,-1.046585744015613,3,-0.8081483606425309,-0.2055249897597381,-0.9342609987901312,14,1
-0.607008930703674,1583,1,25,1,-1.495645744196139,3,0.16369596055060356,1.4702424921047934,-0.8146181995801047,117,2
0.6871202598341286,2305,1,24,2,-0.9343207439704815,3,1.7786725531215477,-0.2055249897597381,-0.8718861998197116,121,0
-0.24116599857954513,594,1,12,0,0.4689917565936631,0,1.4356686750533827,-0.2055249897597381,-1.099549340223759,332,1
3.0268667145920998,2337,1,40,2,-0.8220557439253499,1,-1.222611379974897,-0.2055249897597381,0.661741916114757,155,0
-0.8234779679392076,2343,0,5,2,1.7600392571126762,4,-0.6509382498612887,-0.2055249897597381,0.48427937710375446,79,0
1.1356181150227576,1288,1,7,3,1.3109792569321501,2,0.5638671516301295,-0.2055249897597381,0.3254451054228874,335,2
-0.814928637874613,1083,1,6,2,-0.541393243812521,1,0.8068282319284131,-0.2055249897597381,0.0909788879156317,11,2
-0.37976773758675164,2465,1,27,1,-0.8220557439253499,1,-0.9367748149180928,-0.2055249897597381,0.8942577984283352,109,0
-0.2300860668158306,764,1,23,2,-1.4395132441735734,3,0.8497037166869338,-0.2055249897597381,-1.2715612056145376,147,1
-0.7956071519286294,421,0,39,2,-0.036200743609428924,1,0.5638671516301295,-0.2055249897597381,1.0915188058856795,198,1
0.5449278021997923,956,0,26,2,0.5812567566387946,1,-0.8081483606425309,-0.2055249897597381,0.8861998346018267,142,2
0.8695629634125757,2266,0,6,0,-0.036200743609428924,1,-0.27935071528744304,-0.2055249897597381,-1.1792923873399779,182,0
0.2714518320935426,1491,1,15,0,-0.5975257438350868,1,-0.8367320171482113,-0.2055249897597381,-1.0985613414743305,316,2
-0.3186571262850299,1691,0,36,1,-1.495645744196139,3,0.8497037166869338,-0.2055249897597381,-1.2196745907711688,243,0
0.4190474663287025,894,1,42,1,-0.541393243812521,0,0.3494897278375263,-0.2055249897597381,0.8827354234025316,158,2
-0.6861757271018194,677,1,13,0,-1.1588507440607445,3,1.178415766502259,4.821777455833855,-0.9079160762923807,10,1
-0.5921330963912796,823,1,5,1,-0.9904532439930472,3,0.7353690906642121,-0.2055249897597381,-1.2800913558563574,178,1
-0.7655477074215151,6,1,5,2,-0.3168632437222578,0,-1.222611379974897,-0.2055249897597381,0.3482127025785512,166,1
-0.6551587576274706,698,1,31,0,0.6373892566613604,0,2.2503028854652745,4.821777455833855,0.6082693708112666,148,1
-0.17718281237611969,1028,1,14,1,0.5251242566162289,1,0.7496609189170523,-0.2055249897597381,0.7362832139709974,334,2
1.110277900711299,2346,1,16,0,1.0864492568418866,0,0.07794499103356227,-0.2055249897597381,0.5657264012839229,85,0
-0.868652628000525,633,1,29,0,-0.5975257438350868,0,0.3637815560903665,-0.2055249897597381,1.2348504790073307,250,1
3.3688399171758805,873,1,2,1,-1.4395132441735734,3,-0.73668921937833,-0.2055249897597381,-0.843398474839434,69,2
-1.0112554534779616,2472,0,11,0,-0.6536582438576526,1,-1.3083623494919383,-0.2055249897597381,-0.5402419650569695,147,0
1.6172189762214961,1228,1,17,2,-0.7659232439027841,0,0.24944693006764485,-0.2055249897597381,0.5341078750716898,158,2
-0.128007065844572,414,1,2,1,1.030316756819321,0,-0.09355694800052027,-0.2055249897597381,1.5045484752961582,339,1
0.19956906491043194,2008,0,13,1,-1.046585744015613,3,0.9640383427096555,-0.2055249897597381,-1.090431523193318,278,0
-0.9256253635509829,462,0,41,1,1.9845692572029392,2,-1.151152238710696,-0.2055249897597381,-0.34495695509848234,214,1
-0.6082058369127175,2397,1,40,0,1.254846756909584,0,-0.8510238454010516,-0.2055249897597381,0.4055320274285181,159,0
-0.6543722192615279,295,1,41,2,-0.42912824376738945,0,2.307470198476636,-0.2055249897597381,1.1018068240323269,249,1
-0.9770239358993251,2141,1,13,2,-0.42912824376738945,1,-0.879607501906732,-0.2055249897597381,0.28121098998418415,122,0
0.2323984923584748,172,1,15,1,-1.327248244128442,3,-0.06497329149483984,1.4702424921047934,-1.2186327011808624,234,1
-0.9177257825712976,305,0,3,1,-0.9343207439704815,3,-0.8081483606425309,-0.2055249897597381,-0.886426461934679,284,1
0.07560377897381133,1357,1,10,0,0.8619192567516235,0,0.40665704084888715,-0.2055249897597381,-1.130641789179803,82,2
0.17918746203643848,572,0,20,2,1.7039067570901103,2,-1.1654440669635362,-0.2055249897597381,-0.6965408009860561,137,1
-0.4575666411745618,1412,0,41,1,0.4128592565710973,2,-0.6652300781141288,-0.2055249897597381,0.21552831987606721,208,2
-0.4350306071242906,245,1,28,1,-1.1588507440607445,3,-0.879607501906732,-0.2055249897597381,-1.1077125195015054,206,1
-0.12147537767522167,1278,0,3,0,-0.26073074369969207,1,0.23515510181480465,-0.2055249897597381,0.15248630097096863,360,2
-0.8763128277384016,745,1,0,2,-1.1588507440607445,3,-1.5227397732845416,-0.2055249897597381,-1.0750392725463758,339,1
-0.6029394495929271,554,0,34,1,0.4128592565710973,1,1.7643807248687073,-0.2055249897597381,0.5768304807352931,65,1
0.18028177628470654,2326,1,26,1,0.35672675654853153,2,0.6496181211471708,-0.2055249897597381,0.1852493659942282,9,0
-0.2644543736755006,1630,0,12,2,-1.046585744015613,1,0.5066998386187687,-0.2055249897597381,-0.0001351266258291994,221,2
-0.9037732759058794,338,1,39,0,1.5355092570224131,2,-0.12214060450620069,-0.2055249897597381,-0.3788876550074302,169,1
-0.6598437905028682,1419,1,10,0,1.4232442569772816,0,1.4785441598119033,-0.2055249897597381,-0.9662670258105819,224,2
-0.17602010348733482,2453,1,14,2,-0.8781882439479157,0,0.30661424307900564,-0.2055249897597381,0.560042200686561,273,0
-0.8511436000282354,2329,1,9,0,-1.4395132441735734,3,0.8068282319284131,-0.2055249897597381,-0.9274219944596709,52,0
0.11715352308774066,770,1,5,0,1.3671117569547158,2,-1.4655724602731806,-0.2055249897597381,0.21187400761844047,40,1
-0.614327157238967,2046,1,22,2,0.5251242566162289,1,0.6782017776528512,-0.2055249897597381,-1.08342314764867,171,0
-0.728922377424792,726,0,19,1,1.254846756909584,0,-1.5656152580430622,-0.2055249897597381,0.1415515927337862,49,1
-0.007187933371722186,2365,1,17,2,-1.327248244128442,3,-0.536603623838567,-0.2055249897597381,-1.0407467341343903,257,0
0.7406732633587488,1000,1,30,1,-1.1027182440381789,3,0.5781589798829697,-0.2055249897597381,-0.9044850260898193,353,2
-0.6947250571664139,2274,1,42,2,-0.3168632437222578,0,-1.222611379974897,-0.2055249897597381,0.2705790969481254,253,0
-0.7431484626522773,29,1,8,1,0.8057867567290578,2,0.5352834951244491,-0.2055249897597381,0.22330399834559625,115,1
-0.8326770470887113,1386,1,41,2,1.3109792569321501,0,-1.1797358952163763,-0.2055249897597381,2.480473110137585,150,2
-0.4064758447085449,1121,0,9,1,1.7600392571126762,2,-0.37939351305732455,4.821777455833855,-0.10501440166582246,346,2
0.7561304521155355,1996,1,18,2,-1.271115744105876,3,-0.536603623838567,-0.2055249897597381,-0.8498089186733888,14,0
-0.9817773634152398,742,1,21,2,0.5251242566162289,0,0.5924508081358099,-0.2055249897597381,2.0846038242009484,238,1
-0.3389703345185065,2485,0,40,1,-0.9904532439930472,3,-0.5080199673328865,-0.2055249897597381,-1.0063310166575412,15,0
-0.6521835907649915,464,1,24,1,-0.9904532439930472,3,-0.6652300781141288,-0.2055249897597381,-0.9519269296760183,349,1
-0.5409055106442293,2161,1,13,0,-1.4395132441735734,3,2.050217289925512,3.146009973969325,-1.243525137205427,60,0
0.05036615662312831,800,1,25,0,0.24446175650339996,4,0.40665704084888715,4.821777455833855,1.1039316629012281,102,1
0.1654059419723122,30,1,9,1,-0.20459824367712628,1,1.335625877283501,-0.2055249897597381,1.137900856267946,100,1
-0.5460693060032443,1347,1,5,1,-0.036200743609428924,1,0.5638671516301295,-0.2055249897597381,-1.0385628719635753,29,2
-0.4778114547675216,1756,1,27,0,0.24446175650339996,1,0.006485849769361218,-0.2055249897597381,1.0923759268786906,214,0
1.8202142692752286,1321,0,6,2,1.1987142568870182,2,-0.3365180282988039,-0.2055249897597381,-0.22180611877035486,303,2
0.47109578776195404,882,1,28,0,0.5812567566387946,4,-0.10784877625336049,-0.2055249897597381,0.4782230730812829,197,2
-0.6403513179555926,2049,1,33,2,0.6935217566839261,0,-1.022525784435134,-0.2055249897597381,1.3771479612302289,356,0
0.10826221982056226,2425,1,10,2,-0.5975257438350868,0,-0.73668921937833,-0.2055249897597381,1.1472496340450067,92,0
1.1547002197269325,1745,1,10,0,0.13219675645826842,0,-0.19359974577040176,-0.2055249897597381,-0.9955425835598845,321,0
1.6148935584439266,317,1,36,1,-1.271115744105876,3,-1.3798214907561395,-0.2055249897597381,-0.9937924143466107,208,1
-0.419505023726987,1639,1,7,1,-1.046585744015613,3,0.7067854341585316,-0.2055249897597381,-1.0463180205889606,112,2
-0.993199268381538,1155,1,19,1,1.8723042571578077,2,2.3217620267294756,-0.2055249897597381,0.16428069643167992,52,2
-0.9069194293696501,1218,1,28,2,-1.1027182440381789,3,0.9068710296982946,4.821777455833855,-0.9168183299593099,38,2
-0.8262821482003946,1710,1,12,0,-0.8220557439253499,0,-0.2507670587817626,-0.2055249897597381,0.955192942078159,187,0
0.43416268188290563,193,0,24,2,0.6373892566613604,2,0.8354118884340936,-0.2055249897597381,0.28802946447050065,122,1
-0.8960104842072274,1067,1,24,1,1.1425817568644525,0,-0.46514448257436586,-0.2055249897597381,1.0151144246733739,285,2
-1.0064336313215303,133,1,13,0,1.8723042571578077,2,-0.16501608926472133,-0.2055249897597381,0.627141430040612,356,1
3.571937802190388,776,0,13,1,-1.327248244128442,3,1.650046098845986,-0.2055249897597381,-1.1351660535830308,97,1
-0.5427521659381815,1609,0,20,2,0.3005942565259657,1,-0.5508954520914071,-0.2055249897597381,-0.729049809188034,305,2
-0.14643942146383782,1722,0,35,0,-0.9343207439704815,1,0.7067854341585316,-0.2055249897597381,-0.5970044178845312,55,0
-0.624552155996222,824,1,0,2,-0.9343207439704815,1,0.27803058657332524,-0.2055249897597381,1.2039376661875463,235,1
-0.43304716254930464,872,1,37,0,0.6935217566839261,2,0.7353690906642121,-0.2055249897597381,0.30963712543203,137,2
-0.4418358738557079,207,1,28,0,1.4232442569772816,0,0.32090607133184584,1.4702424921047934,2.1270184822023923,111,1
0.3786262337832995,423,1,33,1,1.0864492568418866,2,-1.3083623494919383,-0.2055249897597381,-0.5072710353617523,117,1
2.956967391983975,1553,0,11,2,-0.8220557439253499,0,-1.0654012691936545,-0.2055249897597381,1.344641519258769,166,2
0.15193219779051123,2363,0,27,1,-1.327248244128442,3,1.8215480378800684,-0.2055249897597381,-1.1947539262109061,129,0
0.9676750752338625,1752,1,30,0,0.4689917565936631,1,-0.35080985655164415,-0.2055249897597381,0.14178255348040578,270,0
1.7912491390163825,1549,0,1,1,1.9284367571803733,2,-1.1940277234692167,-0.2055249897597381,-0.27643090157642547,333,2
-0.15139803290130263,1090,1,1,1,-1.3833807441510075,3,1.6929215836045064,-0.2055249897597381,-1.2566822010711942,109,2
-0.9401934219810519,974,1,27,2,0.9741842567967551,2,-0.6366464216084484,-0.2055249897597381,-0.38050694646428596,96,2
-0.10659954336282731,1212,0,4,2,-0.3168632437222578,1,-0.3365180282988039,-0.2055249897597381,0.5294065407627203,47,2
0.26286830470868977,1604,0,23,2,1.7039067570901103,2,-1.1797358952163763,-0.2055249897597381,-0.9566385289070595,300,2
0.14228855347764863,214,0,4,0,1.8723042571578077,2,-0.7081055628726495,-0.2055249897597381,-0.02946200898549157,114,1
1.7530165349675157,118,1,8,0,-1.3833807441510075,3,-0.7509810476311701,-0.2055249897597381,1.0577010201195238,56,1
-0.9845815436764268,1339,1,22,0,-1.1588507440607445,3,-0.47943631082720606,-0.2055249897597381,-1.1422514160432184,160,2
-0.5545844387475805,1091,0,4,1,0.35672675654853153,0,-0.05068146324199964,-0.2055249897597381,1.5998223495072912,320,2
0.14468236589573505,2021,1,11,0,-0.09233324363199472,1,-1.1797358952163763,-0.2055249897597381,0.5431794999528068,80,0
-0.04887446676668509,1951,1,7,1,-0.9904532439930472,1,0.1065286475392427,-0.2055249897597381,-0.7873186393296594,148,0
-0.6728387722010519,967,1,27,0,1.3109792569321501,0,-0.07926511974768007,-0.2055249897597381,0.9617624922042298,169,2
-0.7074122629822722,337,1,0,1,-1.495645744196139,3,0.8068282319284131,-0.2055249897597381,-0.3102666509562076,50,1
1.222239927237229,5,1,39,0,-1.046585744015613,1,2.0645091181783517,-0.2055249897597381,0.1205957543238277,52,1
0.07799759139189776,787,1,25,2,0.3005942565259657,1,-0.02209780673631921,-0.2055249897597381,-1.2006767862464418,111,1
-0.876244433097885,1850,1,31,2,-0.9343207439704815,3,-1.022525784435134,-0.2055249897597381,-1.1568327378464738,330,0
-0.7735840776822338,2030,0,17,1,1.3109792569321501,2,-1.151152238710696,-0.2055249897597381,-0.6989838524391887,336,0
0.5792619117392039,1820,0,18,1,0.5251242566162289,2,-1.0654012691936545,-0.2055249897597381,-0.3086319621162438,35,0
-0.21319259060819185,1805,1,11,1,-0.9343207439704815,3,-0.7081055628726495,-0.2055249897597381,-1.1032601095527819,230,0
-0.4733658031339325,110,1,39,1,-1.495645744196139,3,-0.27935071528744304,-0.2055249897597381,-1.235143828333651,249,1
-0.8443725306170766,2375,0,30,2,-0.8220557439253499,0,-1.022525784435134,-0.2055249897597381,1.1383576453001492,223,0
-0.8236489545404995,219,0,15,1,0.8057867567290578,1,-0.9081911584124124,-0.2055249897597381,-0.5345038736187298,209,1
-0.9490505279279717,490,1,17,0,-0.09233324363199472,1,0.263738758320485,-0.2055249897597381,0.10208809982803796,9,1
-0.8458430153881867,582,1,35,1,-0.4852607437899552,0,-0.5080199673328865,-0.2055249897597381,-0.8829107261250239,54,1
-0.7655477074215151,835,1,20,1,0.4689917565936631,2,0.16369596055060356,-0.2055249897597381,-0.27252253249751696,108,1
-0.6091633618799519,514,1,36,0,-0.6536582438576526,0,-0.9510666431709331,-0.2055249897597381,1.2272826652097593,65,1
3.225860921175602,2187,1,24,1,-1.495645744196139,3,0.13511230404492314,-0.2055249897597381,-1.1190732220046755,324,0
-0.6195251499182406,1612,1,33,1,-0.09233324363199472,1,1.8215480378800684,-0.2055249897597381,-0.6407278534501533,27,2
5.544644418615188,1181,1,32,0,-0.8220557439253499,0,0.5924508081358099,-0.2055249897597381,1.5327410837668662,244,2
0.3222006553569757,1111,1,43,0,1.0864492568418866,2,-0.5794791085970875,-0.2055249897597381,-0.7553305759228348,24,2
-0.4838301831329962,17,0,41,1,0.07606425643570264,1,0.5781589798829697,-0.2055249897597381,0.7022729609159916,186,1
0.4420280655423326,1388,0,28,1,0.24446175650339996,1,0.6210344646414904,-0.2055249897597381,0.8048067012625361,67,2
0.4990691957333073,766,1,40,3,-1.495645744196139,3,0.24944693006764485,-0.2055249897597381,-1.08894310949288,243,1
-0.6702055785411569,341,2,30,3,-0.7659232439027841,0,-1.3369460059976188,-0.2055249897597381,0.23756710756462004,284,1
-0.7871262165045516,1516,1,5,1,-0.42912824376738945,1,-0.17930791751756153,-0.2055249897597381,-0.6034199941795221,291,2
0.09762685322020682,2312,1,10,2,0.6373892566613604,1,0.8497037166869338,-0.2055249897597381,0.7836635280247641,260,0
-0.4759647994735692,416,1,34,0,-0.6536582438576526,0,-0.27935071528744304,-0.2055249897597381,0.07280484338718154,264,1
-0.8266241214029783,1122,1,22,2,-0.9904532439930472,3,0.32090607133184584,-0.2055249897597381,-0.40276642997738643,95,2
-0.03235716108188851,119,2,32,2,-0.9904532439930472,3,-1.1940277234692167,-0.2055249897597381,-1.2719974648025967,10,1
-0.1780719427028376,18,0,32,1,-1.1588507440607445,3,-0.17930791751756153,-0.2055249897597381,-1.1202254595072556,82,1
-0.49778268979841445,1431,0,20,2,-0.3168632437222578,1,0.8068282319284131,4.821777455833855,-0.6820185024847147,266,2
-0.6271511523358588,2223,0,12,1,-0.20459824367712628,1,-1.4084051472618198,-0.2055249897597381,-1.1928831441632868,230,0
0.25828586379406704,1305,0,24,2,0.9180517567741894,0,-0.5794791085970875,-0.2055249897597381,0.8530415700787959,360,2
0.7075018627081219,2126,1,32,2,0.8619192567516235,1,0.6924936059056914,-0.2055249897597381,-0.3365217553858284,87,0
-0.586558933189164,806,1,1,0,0.07606425643570264,1,-0.6080627651027679,4.821777455833855,0.26070424191487523,78,1
1.7864957115004678,2379,1,18,1,0.13219675645826842,0,0.8782873731926142,-0.2055249897597381,0.9457748760771122,251,0
2.356428250926597,613,0,15,2,1.3109792569321501,0,0.1065286475392427,-0.2055249897597381,2.5057350833567416,166,1
-0.98957435243415,82,1,7,0,1.030316756819321,2,0.22086327356196442,-0.2055249897597381,-1.0293578030955226,299,1
-0.3428346317077032,1202,0,14,2,0.4689917565936631,2,-1.2797786929862578,-0.2055249897597381,-0.0287870903592585,17,2
1.1634889310333356,1992,1,27,1,0.749654256706492,2,-0.4222689978158452,-0.2055249897597381,0.7266341872233308,93,0
-0.9719627325010852,871,1,39,0,-1.046585744015613,3,-0.7795647041368505,-0.2055249897597381,-1.2466071800575407,7,2
0.4594686988741056,540,1,37,0,0.24446175650339996,1,1.721505240110187,-0.2055249897597381,-0.7706920318035609,233,1
0.264783354643159,1049,1,13,0,0.35672675654853153,1,-0.7652728758840104,1.4702424921047934,0.09695050633100936,302,2
1.1795958688750314,324,1,14,1,0.3005942565259657,0,-0.36510168480448435,-0.2055249897597381,0.8581355376570183,135,1
-0.7499537293836945,2192,0,38,2,0.4128592565710973,2,2.464680309257878,-0.2055249897597381,0.4499457790034811,255,0
-0.5403925508403535,107,1,22,1,0.24446175650339996,1,1.1641239382494184,-0.2055249897597381,-0.015057757087977956,121,1
0.6916343061082344,1400,1,38,1,-0.7659232439027841,1,2.521847622269239,-0.2055249897597381,0.9668256650162366,162,2
-0.9837608079902257,114,1,0,2,-1.1588507440607445,3,-1.0082339561822937,-0.2055249897597381,-1.1770520680977674,154,1
